,number,value,datetime_start,datetime_complete,duration,params_C,params_class_weight,params_max_iter,params_penalty,params_tol,state
69,69,0.6356589147286822,2025-04-25 15:32:48.431554,2025-04-25 15:32:48.552412,0 days 00:00:00.120858,0.007971460404990197,,200,l1,0.004360222848260071,COMPLETE
70,70,0.5590778097982709,2025-04-25 15:32:48.552779,2025-04-25 15:32:48.643333,0 days 00:00:00.090554,50.79269489797285,,100,l1,0.012540082531825612,COMPLETE
71,71,0.6564885496183207,2025-04-25 15:32:48.643744,2025-04-25 15:32:48.768514,0 days 00:00:00.124770,0.017355821490184258,,200,l1,0.0024108829164758904,COMPLETE
72,72,0.6590038314176245,2025-04-25 15:32:48.768885,2025-04-25 15:32:48.885893,0 days 00:00:00.117008,0.013175279823189803,,200,l1,0.004045414128241926,COMPLETE
73,73,0.6766917293233083,2025-04-25 15:32:48.886289,2025-04-25 15:32:49.004483,0 days 00:00:00.118194,0.03844866010068985,,100,l1,0.0016476373394520734,COMPLETE
74,74,0.5889212827988338,2025-04-25 15:32:49.004905,2025-04-25 15:32:49.125191,0 days 00:00:00.120286,0.04554923943369985,,100,l1,0.001737530152827592,COMPLETE
75,75,0.5804597701149425,2025-04-25 15:32:49.125657,2025-04-25 15:32:49.254057,0 days 00:00:00.128400,0.06313227582729754,,100,l1,0.0031481142696434964,COMPLETE
76,76,0.6086956521739131,2025-04-25 15:32:49.254435,2025-04-25 15:32:49.400691,0 days 00:00:00.146256,0.007303480165794843,,300,l1,0.0013186443299107225,COMPLETE
77,77,0.3082706766917293,2025-04-25 15:32:49.401123,2025-04-25 15:32:49.548825,0 days 00:00:00.147702,0.024216816434213907,balanced,600,l1,0.002089911852177869,COMPLETE
78,78,0.5616045845272206,2025-04-25 15:32:49.549190,2025-04-25 15:32:49.655692,0 days 00:00:00.106502,0.20017047572896718,,100,l1,0.0016104077457074907,COMPLETE
79,79,0.560344827586207,2025-04-25 15:32:49.656096,2025-04-25 15:32:49.784200,0 days 00:00:00.128104,0.002096009342389728,,200,l1,0.0008659360439769373,COMPLETE
80,80,0.6127946127946128,2025-04-25 15:32:49.784600,2025-04-25 15:32:49.885364,0 days 00:00:00.100764,0.038303175328383156,,100,l1,0.0049657068755588184,COMPLETE
