,number,value,datetime_start,datetime_complete,duration,params_c_alpha,params_n_components,params_threshold_mult,state
88,88,0.887877063175868,2025-04-15 14:38:25.016590,2025-04-15 14:38:25.750946,0 days 00:00:00.734356,3.8906,10,0.46340254660603797,COMPLETE
89,89,0.441938178780284,2025-04-15 14:38:25.751292,2025-04-15 14:38:26.345955,0 days 00:00:00.594663,3.8906,17,0.32531046307986444,COMPLETE
90,90,0.8648217136774881,2025-04-15 14:38:26.346299,2025-04-15 14:38:26.989152,0 days 00:00:00.642853,3.8906,8,0.5499479508803617,COMPLETE
91,91,0.6347930895942145,2025-04-15 14:38:26.990189,2025-04-15 14:38:27.706930,0 days 00:00:00.716741,3.8906,11,0.7131281990517342,COMPLETE
92,92,0.8645195634815013,2025-04-15 14:38:27.707304,2025-04-15 14:38:28.343172,0 days 00:00:00.635868,3.8906,10,0.25055998718493266,COMPLETE
93,93,0.782274947662247,2025-04-15 14:38:28.343512,2025-04-15 14:38:29.015917,0 days 00:00:00.672405,3.8906,13,0.3952308895792517,COMPLETE
94,94,0.8640128239380176,2025-04-15 14:38:29.016260,2025-04-15 14:38:29.616447,0 days 00:00:00.600187,3.8906,9,0.4688763495504678,COMPLETE
95,95,0.47885137757081875,2025-04-15 14:38:29.616792,2025-04-15 14:38:30.224837,0 days 00:00:00.608045,3.8906,15,0.2220467120951401,COMPLETE
96,96,0.520632133450395,2025-04-15 14:38:30.225197,2025-04-15 14:38:30.915098,0 days 00:00:00.689901,3.8906,12,0.8060630722666002,COMPLETE
97,97,0.9314233465406889,2025-04-15 14:38:30.915493,2025-04-15 14:38:31.505884,0 days 00:00:00.590391,3.8906,11,0.5201639161862925,COMPLETE
98,98,0.781633368384157,2025-04-15 14:38:31.506247,2025-04-15 14:38:32.099418,0 days 00:00:00.593171,3.8906,13,0.5755143788687417,COMPLETE
99,99,0.43492586490939045,2025-04-15 14:38:32.099748,2025-04-15 14:38:32.764189,0 days 00:00:00.664441,3.8906,18,0.31956829632292094,COMPLETE
